newlyConst,balcony,totalRent,hasKitchen,cellar,livingSpace,lift,typeOfFlat,geo_plz,noRooms,garden,regio3,date,buildingAge,schufa_yn,PersonalInfo_yn,incomeProof_yn,guarantee_yn,debtFreeProof_yn,ID_yn,utilitiesPrice
0,1,1250.0,1,0,98.0,1,apartment,13051,3.0,0,Hohenschönhausen,May19,35.0,0,0,0,0,0,0,300.0
0,1,1975.0,1,0,151.0,1,maisonette,13467,5.0,1,Reinickendorf,Sep18,4.0,0,0,0,0,0,0,460.0
0,1,1200.0,1,0,117.8,0,maisonette,13591,3.0,1,Spandau,May19,25.0,0,0,0,0,0,0,290.0
0,0,683.93,1,0,45.25,0,apartment,12209,1.0,0,Steglitz,Feb20,24.0,0,0,0,0,0,0,133.92999999999995
0,1,785.0,1,1,59.96,1,apartment,13055,2.0,0,Hohenschönhausen,Oct19,25.0,0,0,0,0,0,0,180.0
0,1,499.74,0,1,32.48,1,apartment,13629,1.0,0,Spandau,Feb20,43.0,0,0,0,0,0,0,146.74
0,1,986.0,1,0,72.77,1,apartment,13088,2.0,0,Weißensee,May19,110.0,0,0,0,0,0,0,149.0
0,0,919.1,0,0,52.52,0,ground_floor,10245,2.0,0,Friedrichshain,Sep18,116.0,0,0,0,0,0,0,132.10000000000002
0,0,1255.0,0,0,80.0,1,apartment,10961,2.0,0,Kreuzberg,Sep18,58.0,0,0,0,0,0,0,215.0
0,1,728.36,0,1,56.36,0,apartment,12109,2.0,0,Tempelhof,Feb20,57.0,0,0,0,0,0,0,187.36
0,0,1050.0,1,0,43.21,1,ground_floor,10555,1.0,0,Tiergarten,Feb20,44.0,0,0,0,0,0,0,129.0
0,0,621.23,0,0,56.0,0,apartment,10407,2.0,0,Prenzlauer Berg,Feb20,120.0,0,0,0,0,0,0,170.23000000000005
0,1,1200.0,1,0,52.0,0,ground_floor,14195,2.0,1,Zehlendorf,May19,6.0,0,0,0,0,0,0,160.0
0,1,1995.0,1,1,103.0,0,roof_storey,10115,3.0,0,Mitte,Oct19,120.0,0,0,0,0,0,0,205.0
0,0,1250.0,1,0,61.22,0,apartment,10243,2.0,0,Friedrichshain,Sep18,110.0,0,0,0,0,0,0,150.0
0,0,2329.26,1,0,118.84,1,apartment,10117,5.0,0,Mitte,Oct19,24.0,0,0,0,0,0,0,452.26000000000016
0,0,1250.0,1,0,65.0,0,roof_storey,10969,2.0,0,Kreuzberg,May19,64.0,0,0,0,0,0,0,160.0
0,0,958.05,1,1,69.0,0,raised_ground_floor,13158,2.0,0,Pankow,Feb20,110.0,0,0,0,0,0,0,145.04999999999995
0,0,829.39,0,1,65.48,1,apartment,10823,2.0,0,Schöneberg,Sep18,118.0,0,0,0,0,0,0,116.39
0,1,2040.0,0,0,136.0,0,raised_ground_floor,10785,5.0,0,Tiergarten,Feb20,112.0,0,0,0,0,0,0,408.0
0,0,895.0,1,1,72.0,0,apartment,12257,2.0,0,Köpenick,Sep18,120.0,0,0,0,0,0,0,190.0
0,0,899.0,0,0,87.0,1,apartment,13593,3.0,0,Spandau,May19,49.0,0,0,0,0,0,0,320.0
0,1,899.0,0,0,80.0,0,ground_floor,13593,2.0,0,Spandau,May19,55.0,0,0,0,0,0,0,250.0
0,1,1219.0,0,1,90.89,1,apartment,13057,4.0,0,Hohenschönhausen,Feb20,36.0,0,0,0,0,0,0,220.0
0,0,1264.0,1,0,65.85,0,apartment,10715,3.0,0,Wilmersdorf,May19,110.0,0,0,0,0,0,0,165.0
0,1,1016.69,0,0,102.2,0,apartment,13347,3.5,0,Wedding,Feb20,102.0,0,0,0,0,0,0,260.69000000000005
0,1,857.0,1,0,61.19,0,apartment,12439,2.0,0,Treptow,May19,110.0,0,0,0,0,0,0,92.0
0,1,702.32,0,0,80.0,0,roof_storey,13629,2.0,0,Spandau,Feb20,116.0,0,0,0,0,0,0,110.32000000000004
0,0,724.83,0,0,50.58,0,apartment,13507,2.0,0,Reinickendorf,May19,66.0,0,0,0,0,0,0,160.83000000000004
0,1,3290.0,1,1,137.0,1,apartment,10629,3.0,0,Charlottenburg,Feb20,2.0,0,0,0,0,0,0,550.0
0,1,1024.0,1,0,72.37,0,apartment,12459,2.0,0,Köpenick,Oct19,117.0,0,0,0,0,0,0,174.0
0,0,694.0,0,0,55.25,0,apartment,13403,2.0,0,Reinickendorf,Sep18,90.0,0,0,0,0,0,0,95.0
0,1,1188.21,1,0,83.47,1,apartment,13055,3.0,0,Hohenschönhausen,Sep18,9.0,0,0,0,0,0,0,295.2100000000001
0,1,807.0,0,1,68.54,1,apartment,12627,3.0,0,Hellersdorf,Feb20,35.0,0,0,0,0,0,0,178.0
1,1,1847.8,1,1,92.8,1,apartment,12051,3.0,0,Neukölln,Oct19,2.0,0,0,0,0,0,0,363.8
1,1,2306.8,0,1,115.34,1,apartment,10115,4.0,0,Mitte,Sep18,2.0,0,0,0,0,0,0,346.8000000000001
0,0,1250.0,1,0,70.12,0,apartment,10243,3.0,0,Friedrichshain,Feb20,34.0,0,0,0,0,0,0,200.0
0,0,1186.0,1,1,66.51,0,apartment,10405,2.0,0,Prenzlauer Berg,Sep18,120.0,0,0,0,0,0,0,188.0
0,1,1193.0,1,1,96.03,0,apartment,12619,4.0,1,Hellersdorf,May19,35.0,0,0,0,0,0,0,243.0
0,1,2030.0,1,1,72.42,1,loft,10119,2.0,0,Mitte,May19,120.0,0,0,0,0,0,0,290.0
0,1,1382.0,1,0,119.28,0,maisonette,13158,4.0,0,Pankow,Sep18,98.0,0,0,0,0,0,0,197.0
0,0,1630.0,1,0,96.92,0,loft,12043,2.0,0,Neukölln,Sep18,115.0,0,0,0,0,0,0,230.0
0,1,470.0,0,1,34.65,1,apartment,12627,1.0,0,Hellersdorf,May19,22.0,0,0,0,0,0,0,105.0
1,1,2925.0,1,1,103.0,1,apartment,10245,3.0,1,Friedrichshain,Feb20,1.0,0,0,0,0,0,0,350.0
0,1,1719.0,0,0,76.09,1,apartment,10405,3.0,0,Prenzlauer Berg,May19,114.0,0,0,0,0,0,0,197.0
0,1,1423.0,1,1,96.0,0,apartment,10551,3.0,0,Tiergarten,Oct19,124.0,0,0,0,0,0,0,175.0
0,0,1760.0,0,0,162.0,0,apartment,13403,5.0,0,Reinickendorf,Sep18,100.0,0,0,0,0,0,0,460.0
0,1,894.0,1,1,68.82,0,ground_floor,12247,2.0,1,Steglitz,May19,26.0,0,0,0,0,0,0,231.0
0,1,675.61,0,1,51.21,1,apartment,13589,2.0,0,Spandau,Feb20,56.0,0,0,0,0,0,0,153.61
0,0,971.36,1,0,57.24,0,apartment,12459,2.0,0,Köpenick,Feb20,115.0,0,0,0,0,0,1,172.36
0,1,1692.0,1,1,80.13,0,apartment,12163,3.0,1,Steglitz,May19,63.0,0,0,0,0,0,0,222.0
0,0,1594.0,0,0,92.0,1,apartment,14057,2.0,0,Charlottenburg,May19,109.0,0,0,0,0,0,1,242.0
0,1,2750.0,1,1,135.0,0,apartment,10997,3.0,0,Kreuzberg,Sep18,136.0,0,0,0,0,0,0,350.0
0,1,1251.0,0,0,74.9,1,apartment,13347,2.0,0,Wedding,May19,22.0,0,0,0,0,0,0,352.0
0,0,799.99,0,1,63.97,0,ground_floor,13055,3.0,0,Hohenschönhausen,May19,72.0,0,0,0,0,0,0,200.99
0,1,834.0,1,0,47.13,1,apartment,10717,1.0,0,Wilmersdorf,May19,53.0,0,0,0,0,0,0,150.0
0,1,954.44,0,0,63.12,0,apartment,13409,2.5,0,Reinickendorf,May19,60.0,0,0,0,0,0,0,197.44000000000003
0,1,1089.92,0,1,66.28,0,ground_floor,12169,2.5,0,Steglitz,Oct19,67.0,0,0,0,0,0,0,162.9200000000001
0,1,2500.0,1,1,110.0,1,apartment,10177,3.0,0,Mitte,May19,5.0,0,0,0,0,0,0,400.0
0,1,1299.0,1,0,88.29,0,roof_storey,10249,2.0,0,Friedrichshain,Feb20,116.0,0,1,0,0,0,0,151.0
1,1,1380.0,1,1,87.0,0,maisonette,13503,3.0,1,Reinickendorf,May19,1.0,0,0,0,0,0,0,240.0
0,0,1490.0,1,1,75.0,0,apartment,14052,3.0,0,Charlottenburg,Feb20,63.0,0,0,0,0,0,0,280.0
1,1,1600.0,1,0,55.0,1,penthouse,10717,2.0,0,Wilmersdorf,Feb20,1.0,0,0,0,0,0,0,150.0
0,1,573.0,0,0,58.6,1,apartment,13587,1.1,0,Spandau,Feb20,48.0,0,0,0,0,0,0,150.0
0,1,980.0,1,0,55.0,0,ground_floor,10439,2.0,0,Prenzlauer Berg,Sep18,115.0,0,0,0,0,0,1,205.0
0,1,699.39,0,1,57.95,0,ground_floor,13583,2.0,0,Spandau,Oct19,59.0,0,0,0,0,0,0,229.39
0,1,664.0,0,1,50.22,1,ground_floor,12555,2.0,0,Köpenick,Oct19,22.0,0,0,0,0,0,0,157.0
0,1,721.0,1,1,49.59,0,ground_floor,13127,1.5,0,Buchholz,May19,22.0,0,0,0,0,0,0,152.0
0,1,783.34,0,1,64.23,1,apartment,13189,2.0,0,Pankow,Feb20,23.0,0,0,0,0,0,0,184.34000000000003
1,1,1322.8,1,1,66.55,1,raised_ground_floor,12051,2.0,0,Neukölln,Oct19,2.0,0,0,0,0,0,0,258.79999999999995
0,1,1150.0,0,1,55.29,0,ground_floor,10115,2.0,0,Mitte,Oct19,62.0,0,0,0,0,0,0,150.0
0,1,969.0,0,0,85.0,1,ground_floor,12309,3.0,0,Tempelhof,Sep18,44.0,0,0,0,0,0,0,250.0
0,1,949.0,1,1,84.77,1,apartment,12627,3.0,0,Hellersdorf,Sep18,23.0,0,0,0,0,0,0,250.0
1,1,2094.0,1,1,107.15,1,apartment,10557,4.0,1,Tiergarten,Oct19,2.0,0,0,0,0,0,0,295.0
1,1,2309.6,0,1,115.48,1,apartment,10115,4.0,0,Mitte,Sep18,2.0,0,0,0,0,0,0,346.59999999999985
0,1,968.0,1,0,76.0,1,ground_floor,12043,3.0,0,Neukölln,May19,40.0,0,0,0,0,0,0,300.0
0,1,679.0,0,0,56.0,0,apartment,13403,2.0,0,Reinickendorf,Oct19,60.0,0,0,0,0,0,0,120.0
1,1,1546.0,1,1,87.0,1,apartment,10557,3.0,0,Tiergarten,Sep18,2.0,0,0,0,0,0,0,239.0
0,1,681.57,0,0,74.85,1,apartment,12681,3.0,0,Marzahn,Sep18,42.0,0,0,0,0,0,0,180.57000000000005
1,1,2254.0,0,1,112.0,1,apartment,14059,4.0,0,Charlottenburg,Oct19,1.0,0,0,0,0,0,0,350.0
0,1,799.13,0,0,59.76,0,apartment,12557,2.0,0,Köpenick,Oct19,24.0,0,0,0,0,0,0,209.13
1,1,1249.0,1,0,62.64,1,ground_floor,12167,2.0,0,Steglitz,Sep18,3.0,0,0,0,0,0,0,0.0
0,1,1820.0,1,1,86.71,1,apartment,10179,4.0,0,Mitte,Oct19,34.0,0,0,0,0,0,0,229.0
0,1,980.0,1,1,80.0,1,apartment,13055,3.0,1,Hohenschönhausen,Sep18,22.0,0,0,0,0,0,0,220.0
0,0,739.0,0,0,60.0,0,apartment,12557,2.0,0,Köpenick,Oct19,106.0,0,0,0,0,0,0,140.0
0,1,3019.0,1,1,172.64,1,apartment,14199,5.0,0,Wilmersdorf,Feb20,6.0,0,0,0,0,0,0,656.0
0,1,1239.05,1,0,71.31,0,apartment,12555,2.0,0,Köpenick,May19,23.0,0,0,0,0,0,0,277.04999999999995
0,1,1223.63,1,1,69.51,1,apartment,10783,3.0,0,Schöneberg,Feb20,31.0,0,0,0,0,0,0,320.6300000000001
0,1,730.5,1,1,49.32,1,apartment,13409,2.0,0,Reinickendorf,Feb20,22.0,0,0,0,0,0,0,114.5
0,0,1199.0,0,0,98.55,0,ground_floor,10559,3.0,0,Tiergarten,May19,122.0,0,0,0,0,0,0,248.0
0,1,1440.0,1,0,64.0,1,apartment,10115,2.0,0,Mitte,Sep18,7.0,0,0,0,0,0,0,240.0
0,0,698.0,0,0,60.47,0,apartment,12247,2.0,0,Steglitz,May19,108.0,0,0,0,0,0,0,158.0
0,0,1555.0,0,1,87.0,0,apartment,10997,2.0,0,Kreuzberg,Feb20,112.0,0,0,0,0,0,0,250.0
0,1,789.73,0,1,70.28,1,apartment,12629,3.0,0,Hellersdorf,Sep18,31.0,0,0,0,0,0,0,210.73
0,1,2999.0,0,0,207.0,1,roof_storey,10437,5.0,0,Prenzlauer Berg,Sep18,103.0,0,0,0,0,0,0,500.0
0,1,996.02,1,1,75.01,0,apartment,14167,2.0,0,Steglitz,Oct19,120.0,0,0,0,0,0,0,275.02
0,0,1395.0,0,1,111.09,0,apartment,12459,4.0,0,Köpenick,May19,110.0,0,0,0,0,0,0,280.0
0,1,840.0,0,1,60.57,1,apartment,12207,2.0,0,Steglitz,Oct19,50.0,0,0,0,0,0,0,180.0
0,1,2300.0,1,1,126.0,1,apartment,10711,4.0,0,Wilmersdorf,Sep18,114.0,0,0,0,0,0,0,300.0
0,1,581.8,0,0,58.32,0,apartment,13353,2.0,0,Wedding,Feb20,112.0,0,0,0,0,0,0,150.79999999999995
0,1,696.0,1,1,54.5,0,apartment,12627,3.0,0,Hellersdorf,Oct19,35.0,0,0,0,0,0,0,127.0
0,0,622.02,1,1,45.19,0,apartment,14167,1.0,0,Zehlendorf,Oct19,78.0,0,0,0,0,0,0,113.01999999999998
0,0,2131.1,1,0,121.54,0,roof_storey,12159,4.0,0,Schöneberg,Feb20,133.0,0,0,0,0,0,1,308.0999999999999
1,1,850.0,1,1,53.0,0,ground_floor,13086,2.0,1,Weißensee,Sep18,2.0,0,0,0,0,0,0,150.0
0,1,1640.0,0,1,120.0,0,maisonette,13086,3.5,0,Weißensee,Feb20,90.0,0,0,0,0,0,0,280.0
0,1,1087.34,1,1,88.98,0,terraced_flat,12555,3.0,0,Köpenick,Sep18,26.0,0,0,0,0,0,0,210.33999999999992
0,1,820.0,1,1,65.86,1,raised_ground_floor,12555,2.0,0,Köpenick,Oct19,25.0,0,0,0,0,0,0,160.0
1,1,1893.57,1,0,111.0,1,apartment,13357,4.0,1,Wedding,Sep18,2.0,0,0,0,0,0,0,395.57
1,1,869.12,1,0,59.24,1,raised_ground_floor,12527,2.0,0,Köpenick,May19,1.0,0,0,0,0,0,0,159.12
0,1,1210.0,1,1,70.0,1,apartment,12167,3.0,1,Steglitz,Oct19,26.0,0,0,0,0,0,1,230.0
0,1,1339.0,1,0,78.0,1,loft,14055,2.0,0,Charlottenburg,Sep18,62.0,0,0,0,0,0,0,339.0
0,1,2540.0,0,0,180.0,0,roof_storey,10829,3.0,0,Schöneberg,Feb20,120.0,0,0,0,0,0,0,240.0
0,1,2300.0,1,1,122.0,1,apartment,10629,3.5,0,Charlottenburg,Oct19,115.0,0,0,0,0,0,0,350.0
0,1,704.89,0,1,68.73,1,apartment,12685,3.0,0,Marzahn,May19,40.0,0,0,0,0,0,0,211.89
0,1,2667.37,1,1,140.0,1,raised_ground_floor,10115,4.0,0,Mitte,Sep18,96.0,0,0,0,0,0,0,427.36999999999983
0,1,1930.0,1,1,113.0,0,apartment,12107,3.0,0,Tempelhof,Sep18,21.0,0,0,0,0,0,0,280.0
0,0,640.0,0,0,45.0,0,apartment,12555,2.0,0,Köpenick,May19,84.0,0,0,0,0,0,0,145.0
1,0,844.9,1,0,41.37,1,apartment,12489,1.0,0,Treptow,Feb20,1.0,0,0,0,0,0,0,161.89999999999995
1,1,2430.19,1,1,85.3,1,terraced_flat,10963,3.0,1,Tiergarten,Sep18,2.0,0,0,0,0,0,0,299.19000000000005
1,1,2656.58,1,1,131.85,1,apartment,10825,4.0,0,Schöneberg,Feb20,1.0,0,0,0,0,0,0,316.57999999999987
0,0,999.0,0,1,79.81,1,apartment,12623,2.0,0,Hellersdorf,Feb20,21.0,0,0,0,0,0,0,200.0
0,1,1435.0,0,0,47.28,1,apartment,10405,2.0,0,Prenzlauer Berg,Oct19,114.0,0,0,0,0,0,0,134.0
0,1,623.9,0,0,60.0,1,apartment,12057,2.0,0,Neukölln,Feb20,48.0,0,0,0,0,0,0,220.9
0,1,1802.09,1,1,92.12,1,apartment,10115,3.0,0,Mitte,May19,5.0,0,0,0,0,0,0,331.08999999999986
0,0,1865.0,1,1,87.13,1,apartment,10119,3.0,0,Mitte,Feb20,120.0,0,0,0,0,0,0,370.0
0,1,689.0,0,0,63.0,1,apartment,13469,2.0,0,Reinickendorf,Sep18,49.0,0,0,0,0,0,0,220.0
0,1,899.0,1,1,71.2,1,apartment,13051,3.0,0,Hohenschönhausen,Feb20,36.0,0,0,0,0,0,0,170.0
0,1,632.22,0,1,56.9,1,apartment,12057,1.0,0,Neukölln,Feb20,43.0,0,0,0,0,0,0,223.22000000000003
0,1,1495.0,1,1,71.0,0,roof_storey,13086,2.0,1,Weißensee,Feb20,120.0,0,0,0,0,0,0,125.0
0,1,3434.17,1,0,135.68,0,ground_floor,10435,2.0,1,Prenzlauer Berg,May19,102.0,0,0,0,0,0,0,434.17000000000013
0,0,779.0,0,0,56.2,0,apartment,10587,1.0,0,Charlottenburg,May19,100.0,0,0,0,0,0,0,120.0
0,1,2550.0,1,1,124.0,1,apartment,10711,3.0,0,Wilmersdorf,Oct19,118.0,0,0,0,0,0,0,350.0
0,1,2124.29,1,0,136.61,0,apartment,10627,4.0,0,Charlottenburg,Feb20,114.0,0,0,0,0,0,0,212.29
0,0,1100.0,1,0,44.0,0,ground_floor,10997,2.0,0,Kreuzberg,Oct19,65.0,0,0,0,0,0,0,100.0
0,1,627.0,1,1,48.81,0,apartment,12623,1.5,0,Hellersdorf,Oct19,24.0,0,0,0,0,0,0,135.0
0,0,775.0,0,0,62.0,0,apartment,13359,2.0,0,Wedding,Oct19,91.0,0,0,0,0,0,0,175.0
0,0,1944.0,0,0,108.0,0,roof_storey,10435,1.0,0,Prenzlauer Berg,May19,118.0,0,0,0,0,0,0,172.0
0,1,957.31,0,1,59.46,1,apartment,10969,2.0,0,Kreuzberg,Feb20,60.0,0,0,0,0,0,0,203.30999999999997
1,1,1765.0,0,1,103.99,1,apartment,12209,4.0,0,Steglitz,Sep18,3.0,0,0,0,0,0,0,310.0
1,1,1175.0,1,0,71.63,1,roof_storey,13127,2.0,0,Buchholz,Oct19,1.0,0,0,0,0,0,0,215.0
0,1,825.55,0,0,74.04,1,apartment,13589,2.5,0,Spandau,May19,48.0,0,0,0,0,0,0,262.54999999999995
1,1,1986.0,1,0,108.57,1,apartment,12043,3.0,0,Neukölln,Oct19,1.0,0,0,0,0,0,0,357.0
0,1,1473.5,1,1,107.6,0,apartment,13407,4.0,0,Reinickendorf,Feb20,92.0,0,0,0,0,0,0,350.5
1,1,1886.81,1,1,120.29,1,apartment,12555,3.0,0,Köpenick,Feb20,1.0,0,0,0,0,0,0,336.80999999999995
0,1,2251.2,1,0,134.0,1,maisonette,10777,5.0,0,Schöneberg,May19,47.0,0,0,0,0,0,0,375.1999999999999
0,0,468.3,0,1,33.93,1,apartment,12683,1.0,0,Marzahn,Oct19,37.0,0,0,0,0,0,0,118.3
0,0,2227.0,1,1,105.97,1,apartment,10785,3.0,0,Tiergarten,Feb20,22.0,0,0,0,0,0,0,477.0
1,1,1525.29,1,1,71.61,1,ground_floor,10557,2.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,215.29
1,1,2525.97,1,0,107.26,1,apartment,10557,4.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,321.9699999999998
0,1,973.63,0,0,65.09,1,apartment,13086,3.0,0,Weißensee,May19,65.0,0,0,0,0,0,0,160.63
0,0,529.0,0,0,27.89,0,apartment,12165,1.0,0,Steglitz,Sep18,100.0,0,0,0,0,0,0,55.0
0,1,820.0,1,1,62.54,0,apartment,12459,2.0,1,Köpenick,May19,108.0,0,0,0,0,0,0,140.0
0,1,1025.0,1,0,54.54,0,apartment,10829,1.0,0,Schöneberg,Feb20,125.0,0,0,0,0,0,0,125.0
0,0,800.0,1,0,29.01,0,ground_floor,12055,1.0,0,Neukölln,May19,103.0,0,0,0,0,0,0,80.0
0,1,881.61,1,1,70.48,0,raised_ground_floor,12277,2.0,1,Tempelhof,May19,39.0,0,0,0,0,0,0,205.61
0,1,841.65,0,1,72.9,0,apartment,12557,3.0,0,Köpenick,Sep18,24.0,0,0,0,0,0,0,222.65
0,0,1069.0,0,0,57.94,0,roof_storey,12167,2.0,0,Steglitz,Feb20,64.0,0,0,0,0,0,0,171.0
0,1,1158.0,0,0,83.65,1,apartment,12557,3.0,0,Köpenick,May19,7.0,0,0,0,0,0,0,260.0
0,0,650.0,0,0,57.06,1,apartment,10551,2.0,0,Tiergarten,May19,25.0,0,0,0,0,0,1,245.0
0,1,1029.0,0,0,104.27,0,apartment,12489,3.0,0,Treptow,Feb20,114.0,0,0,0,0,0,0,173.0
0,0,619.0,0,0,36.5,1,apartment,10245,1.0,0,Friedrichshain,Oct19,108.0,0,0,0,0,0,0,70.0
0,1,1068.0,0,0,86.33,1,apartment,13581,4.0,0,Spandau,May19,60.0,0,0,0,0,0,0,212.0
0,0,1161.0,0,1,64.0,0,apartment,12161,2.5,0,Schöneberg,Feb20,90.0,0,0,0,0,0,0,201.0
0,1,1500.0,0,1,84.22,1,apartment,10179,2.0,0,Mitte,Sep18,23.0,0,0,0,0,0,0,250.0
0,1,759.0,0,0,56.95,0,apartment,12437,2.0,0,Treptow,May19,66.0,0,0,0,0,0,0,149.0
0,0,725.5,0,0,79.8,0,ground_floor,13469,3.0,0,Reinickendorf,Feb20,41.0,0,0,0,0,0,0,243.5
0,1,1150.0,0,0,99.0,1,apartment,13403,4.0,0,Reinickendorf,Sep18,25.0,0,0,0,0,0,0,310.0
0,0,1150.0,0,0,61.18,0,apartment,10407,3.0,0,Prenzlauer Berg,Feb20,90.0,0,0,0,0,0,0,150.0
0,1,2900.0,1,1,121.0,1,apartment,10709,4.0,0,Wilmersdorf,May19,3.0,0,0,0,0,0,0,360.0
0,1,1839.0,0,1,124.97,1,roof_storey,13127,5.0,0,Buchholz,May19,24.0,0,0,0,0,0,0,540.0
1,1,4162.5,1,0,210.0,1,roof_storey,10437,5.0,0,Prenzlauer Berg,Oct19,1.0,0,0,0,0,0,0,262.5
0,1,1692.0,1,1,109.61,1,apartment,10317,4.0,0,Lichtenberg,Feb20,5.0,0,0,0,0,0,0,252.0
1,1,1339.34,1,1,66.14,1,ground_floor,10557,2.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,199.33999999999992
0,1,1017.0,0,0,82.0,0,roof_storey,12305,2.2,0,Tempelhof,May19,84.0,0,0,0,0,0,0,217.0
0,1,2150.0,1,1,187.0,0,apartment,14163,5.0,1,Zehlendorf,May19,110.0,0,0,0,0,0,0,400.0
0,1,2570.0,1,0,140.0,0,apartment,10625,3.0,0,Charlottenburg,Oct19,120.0,0,0,0,0,0,0,330.0
0,0,685.0,1,1,53.98,1,apartment,12627,2.0,0,Hellersdorf,Oct19,35.0,0,0,0,0,0,0,136.0
0,1,1730.0,1,1,91.3,1,roof_storey,10713,4.0,0,Wilmersdorf,Oct19,84.0,0,0,0,0,0,0,270.0
0,1,664.1,0,1,68.0,0,apartment,13086,2.0,0,Weißensee,Feb20,62.0,0,0,0,0,0,0,183.1
0,1,1838.55,1,0,103.0,1,apartment,10719,3.0,0,Charlottenburg,Feb20,108.0,0,0,0,0,0,0,293.5499999999999
1,1,1180.09,1,0,78.7,1,ground_floor,10315,3.0,0,Lichtenberg,Feb20,1.0,0,0,0,0,0,0,236.08999999999992
0,1,920.0,1,1,75.0,0,roof_storey,12555,2.0,0,Köpenick,Oct19,114.0,0,0,0,0,0,0,125.0
1,0,1700.0,0,0,125.0,0,maisonette,14089,5.0,1,Spandau,Oct19,1.0,0,0,0,0,0,0,0.0
0,0,454.02,1,1,35.82,0,apartment,10437,1.0,0,Prenzlauer Berg,Oct19,113.0,0,0,0,0,0,0,60.01999999999998
0,1,1715.0,1,0,117.0,0,terraced_flat,12305,6.0,0,Tempelhof,Feb20,47.0,0,0,0,0,0,0,300.0
0,0,433.0,0,1,35.57,0,roof_storey,13053,1.0,0,Hohenschönhausen,Feb20,90.0,0,0,0,0,0,0,133.0
0,1,479.0,0,0,40.0,1,apartment,13469,1.0,0,Reinickendorf,May19,53.0,0,0,0,0,0,0,130.0
0,0,705.0,0,0,65.0,0,roof_storey,12621,2.0,0,Hellersdorf,Sep18,81.0,0,0,0,0,0,0,85.0
0,0,1740.0,0,1,140.0,0,roof_storey,14129,4.0,1,Zehlendorf,Sep18,84.0,0,0,0,0,0,0,340.0
1,1,894.93,0,0,77.82,1,apartment,12683,3.0,0,Marzahn,May19,2.0,0,0,0,0,0,0,194.92999999999995
0,0,1251.0,1,0,96.53,0,apartment,12555,3.0,0,Köpenick,Oct19,113.0,0,0,0,0,0,0,151.0
1,1,1660.0,1,1,58.94,1,apartment,10785,2.0,1,Tiergarten,Feb20,1.0,0,0,0,0,0,0,210.0
0,1,1450.0,1,0,60.96,1,apartment,10963,3.0,0,Kreuzberg,May19,50.0,0,0,0,0,0,0,150.0
0,0,685.0,1,1,54.04,1,apartment,12627,2.0,0,Hellersdorf,Oct19,35.0,0,0,0,0,0,0,136.0
1,1,1807.7,1,0,103.18,1,terraced_flat,12524,4.0,1,Treptow,Feb20,1.0,0,0,0,0,0,0,260.70000000000005
0,1,883.0,1,1,59.0,1,penthouse,13587,2.0,0,Spandau,May19,3.0,0,0,0,0,0,0,175.0
0,1,768.81,0,1,57.8,0,ground_floor,13407,2.0,0,Reinickendorf,Oct19,90.0,0,0,0,0,0,0,221.80999999999997
1,1,1274.59,1,1,62.48,1,apartment,10557,2.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,187.58999999999992
0,1,764.51,0,1,60.28,0,apartment,13583,2.0,0,Spandau,Oct19,59.0,0,0,0,0,0,0,238.51
0,1,739.18,0,1,68.73,0,ground_floor,12685,3.0,0,Marzahn,May19,40.0,0,0,0,0,0,0,210.17999999999995
0,0,1430.0,1,0,114.02,0,roof_storey,10317,4.0,0,Lichtenberg,Sep18,115.0,0,0,0,0,0,0,331.0
0,1,3426.0,1,0,190.0,1,roof_storey,14057,5.0,0,Charlottenburg,May19,120.0,0,0,0,0,0,0,386.0
0,1,3780.0,1,0,207.0,1,apartment,10969,3.0,0,Kreuzberg,Oct19,134.0,0,0,0,0,0,0,460.0
1,1,3040.0,1,1,150.0,0,apartment,14193,4.0,0,Wilmersdorf,May19,2.0,0,0,0,0,0,0,490.0
1,1,1620.0,1,1,81.13,1,roof_storey,10318,2.0,1,Lichtenberg,Feb20,1.0,0,0,0,0,0,0,245.0
1,0,3230.0,1,1,68.0,1,ground_floor,10117,2.0,0,Mitte,Feb20,1.0,0,0,0,0,0,0,510.0
0,1,945.0,1,1,66.0,0,apartment,14052,3.0,0,Charlottenburg,Oct19,37.0,0,0,0,0,0,0,150.0
1,1,1890.0,0,1,102.41,1,roof_storey,14199,2.0,0,Wilmersdorf,Feb20,1.0,0,0,0,0,0,0,250.0
0,0,2800.0,0,0,134.29,0,apartment,14193,3.0,0,Wilmersdorf,Oct19,120.0,0,0,0,0,0,0,400.0
0,1,699.0,0,0,67.0,1,apartment,13593,2.0,0,Spandau,Oct19,49.0,0,0,0,0,0,0,250.0
0,1,1010.0,0,0,69.71,0,roof_storey,12163,2.0,0,Steglitz,Oct19,102.0,0,0,0,0,0,0,170.0
0,0,1509.89,0,1,78.64,0,apartment,10245,2.0,0,Friedrichshain,Sep18,120.0,0,0,0,0,0,0,251.89000000000007
0,1,1532.0,1,1,91.7,1,apartment,12555,4.0,0,Köpenick,Oct19,3.0,0,0,0,0,0,0,250.0
0,1,2229.0,0,0,142.0,1,apartment,10585,3.0,0,Charlottenburg,Feb20,114.0,0,0,0,0,0,0,418.0
